id_partida,ano_copa,data_hora,id_fase,fase_grupo,tipo_fase,id_estadio,id_time1,time1,img_time1,gols_time1,placar,gols_time2,id_time2,time2,img_time2,win_conditions,publico_partida,arbitro,assistente1,assistente2
1922,1970,10 Jun 1970 - 16:00 ,2086,Grupo 2,Fase de Grupos,59,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,1,1-0,0,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,18163,LANDAUER Henry (USA),TAYLOR John (ENG),RADULESCU Andrei (ROU)
1840,1970,10 Jun 1970 - 16:00 ,2090,Grupo 4,Fase de Grupos,60,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,3,3-1,1,62,PER,https://api.fifa.com/api/v3/picture/flags-sq-5/PER, ,17875,AGUILAR ELIZALDE Abel (MEX),ORTIZ DE MENDIBIL Jose Maria (ESP),SBARDELLA Antonio (ITA)
1769,1970,10 Jun 1970 - 16:00 ,2088,Grupo 3,Fase de Grupos,61,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,3,3-2,2,70,ROU,https://api.fifa.com/api/v3/picture/flags-sq-5/ROU, ,50804,MARSCHALL Ferdinand (AUT),BARRETO RUIZ Ramon (URU),LORAUX Vital (BEL)
1823,1970,10 Jun 1970 - 16:00 ,2084,Grupo 1,Fase de Grupos,58,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS,2,2-0,0,39,SLV,https://api.fifa.com/api/v3/picture/flags-sq-5/SLV, ,89979,HORMAZABAL DIAZ Rafael (CHI),COEREZZA Norberto Angel (ARG),DE MORAES Ayrton Vieira (BRA)
1877,1970,11 Jun 1970 - 16:00 ,2086,Grupo 2,Fase de Grupos,62,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,0,0-0,0,50,ISR,https://api.fifa.com/api/v3/picture/flags-sq-5/ISR, ,9890,DE MORAES Ayrton Vieira (BRA),TAREKEGN Seyoum (ETH),TSCHENSCHER Kurt (GER)
1779,1970,11 Jun 1970 - 16:00 ,2090,Grupo 4,Fase de Grupos,60,24,BUL,https://api.fifa.com/api/v3/picture/flags-sq-5/BUL,1,1-1,1,54,MAR,https://api.fifa.com/api/v3/picture/flags-sq-5/MAR, ,12299,SALDANHA RIBEIRO Antonio (POR),BAKHRAMOV Tofik (URS),VAN RAVENS Laurens (NED)
1813,1970,11 Jun 1970 - 16:00 ,2088,Grupo 3,Fase de Grupos,61,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,1,1-0,0,34,TCH,https://api.fifa.com/api/v3/picture/flags-sq-5/TCH, ,49292,MACHIN Roger (FRA),EMSBERGER Gyula (HUN),MARSCHALL Ferdinand (AUT)
1752,1970,11 Jun 1970 - 16:00 ,2084,Grupo 1,Fase de Grupos,58,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX,1,1-0,0,22,BEL,https://api.fifa.com/api/v3/picture/flags-sq-5/BEL, ,108192,COEREZZA Norberto Angel (ARG),LANDAUER Henry (USA),HORMAZABAL DIAZ Rafael (CHI)
1882,1970,14 Jun 1970 - 12:00 ,9601,Quartas de Finais,Fase de Mata-Mata,62,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,4,4-1,1,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,26851,SCHEURER Ruedi (SUI),DUNSTAN Keith (BER),LANDAUER Henry (USA)
1811,1970,14 Jun 1970 - 12:00 ,9601,Quartas de Finais,Fase de Mata-Mata,60,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,3,"2-2(3-2)",2,8,ENG,https://api.fifa.com/api/v3/picture/flags-sq-5/ENG,Germany FR win after extra time ,23357,COEREZZA Norberto Angel (ARG),VELASQUEZ Guillermo (COL),ORTIZ DE MENDIBIL Jose Maria (ESP)
1768,1970,14 Jun 1970 - 12:00 ,9601,Quartas de Finais,Fase de Mata-Mata,61,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,4,4-2,2,62,PER,https://api.fifa.com/api/v3/picture/flags-sq-5/PER, ,54233,LORAUX Vital (BEL),MARSCHALL Ferdinand (AUT),EMSBERGER Gyula (HUN)
1925,1970,14 Jun 1970 - 12:00 ,9601,Quartas de Finais,Fase de Mata-Mata,58,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,1,"0-0(1-0)",0,77,URS,https://api.fifa.com/api/v3/picture/flags-sq-5/URS,Uruguay win after extra time ,26085,VAN RAVENS Laurens (NED),DAVIDSON Bob (SCO),GLOECKNER Rudolf (GDR)
1771,1970,17 Jun 1970 - 16:00 ,9701,Semifinais,Fase de Mata-Mata,61,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,3,3-1,1,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,51261,ORTIZ DE MENDIBIL Jose Maria (ESP),BAKHRAMOV Tofik (URS),MARSCHALL Ferdinand (AUT)
1838,1970,17 Jun 1970 - 16:00 ,9701,Semifinais,Fase de Mata-Mata,58,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,4,"1-1(4-3)",3,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,Italy win after extra time ,102444,YAMASAKI MALDONADO Arturo (MEX),HORMAZABAL DIAZ Rafael (CHI),VELASQUEZ Guillermo (COL)
1843,1970,20 Jun 1970 - 16:00 ,9803,3º/4º Lugar,Fase de Mata-Mata,58,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,1,1-0,0,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,104403,SBARDELLA Antonio (ITA),MARSCHALL Ferdinand (AUT),AGUILAR ELIZALDE Abel (MEX)
1765,1970,21 Jun 1970 - 12:00 ,9999,Final,Fase de Mata-Mata,58,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,4,4-1,1,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA, ,107412,GLOECKNER Rudolf (GDR),SCHEURER Ruedi (SUI),COEREZZA Norberto Angel (ARG)
1986,1974,13 Jun 1974 - 17:00 ,2086,Grupo 2,Fase de Grupos,63,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,0,0-0,0,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,62000,SCHEURER Ruedi (SUI),LORAUX Vital (BEL),PESTARINO Luis (ARG)
2003,1974,14 Jun 1974 - 16:00 ,2084,Grupo 1,Fase de Grupos,64,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,1,1-0,0,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI, ,81100,BABACAN Dogan (TUR),TAYLOR John (ENG),WINSEMANN Werner (CAN)
1955,1974,14 Jun 1974 - 19:30 ,2084,Grupo 1,Fase de Grupos,65,40,GDR,https://api.fifa.com/api/v3/picture/flags-sq-5/GDR,2,2-0,0,20,AUS,https://api.fifa.com/api/v3/picture/flags-sq-5/AUS, ,17000,NDIAYE Youssou (SEN),SANCHEZ IBANEZ Pablo (ESP),DELGADO Omar (COL)
2176,1974,14 Jun 1974 - 19:30 ,2086,Grupo 2,Fase de Grupos,66,84,ZAI,https://api.fifa.com/api/v3/picture/flags-sq-5/ZAI,0,0-2,2,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO, ,27000,SCHULENBURG Gerhard (GER),BOSKOVIC Tony (AUS),WEYLAND Hans Joachim (FRG)
2098,1974,15 Jun 1974 - 16:00 ,2088,Grupo 3,Fase de Grupos,67,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU,0,0-2,2,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED, ,55100,PALOTAI Karoly (HUN),KAZAKOV Pavel (URS),RAINEA Nicolae (ROU)
1995,1974,15 Jun 1974 - 16:00 ,2088,Grupo 3,Fase de Grupos,68,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,0,0-0,0,24,BUL,https://api.fifa.com/api/v3/picture/flags-sq-5/BUL, ,23800,PEREZ NUNEZ Edison A. (PER),GONZALEZ ARCHUNDIA Alfonso (MEX),SUPPIAH George (SIN)
2083,1974,15 Jun 1974 - 18:00 ,2090,Grupo 4,Fase de Grupos,64,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,3,3-1,1,44,HAI,https://api.fifa.com/api/v3/picture/flags-sq-5/HAI, ,53000,LLOBREGAT Vicente (VEN),NAMDAR Jafar (IRN),MARQUES Armando (BRA)
1952,1974,15 Jun 1974 - 18:00 ,2090,Grupo 4,Fase de Grupos,70,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL,3,3-2,2,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG, ,32700,THOMAS Clive (WAL),ALDINGER Heinz (GER),DAVIDSON Bob (SCO)
1954,1974,18 Jun 1974 - 16:00 ,2084,Grupo 1,Fase de Grupos,65,20,AUS,https://api.fifa.com/api/v3/picture/flags-sq-5/AUS,0,0-3,3,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,53300,KAMEL Mahmoud (EGY),GONZALEZ ARCHUNDIA Alfonso (MEX),PEREZ NUNEZ Edison A. (PER)
1985,1974,18 Jun 1974 - 19:30 ,2086,Grupo 2,Fase de Grupos,63,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO,0,0-0,0,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA, ,62000,VAN GEMERT Arie (NED),PALOTAI Karoly (HUN),LINEMAYR Erich (AUT)
2004,1974,18 Jun 1974 - 19:30 ,2084,Grupo 1,Fase de Grupos,64,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI,1,1-1,1,40,GDR,https://api.fifa.com/api/v3/picture/flags-sq-5/GDR, ,28300,ANGONESE Aurelio (ITA),SCHEURER Ruedi (SUI),DAVIDSON Bob (SCO)
2186,1974,18 Jun 1974 - 19:30 ,2086,Grupo 2,Fase de Grupos,71,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG,9,9-0,0,84,ZAI,https://api.fifa.com/api/v3/picture/flags-sq-5/ZAI, ,31700,DELGADO Omar (COL),LLOBREGAT Vicente (VEN),BARRETO RUIZ Ramon (URU)
2097,1974,19 Jun 1974 - 19:30 ,2088,Grupo 3,Fase de Grupos,66,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,0,0-0,0,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE, ,53700,WINSEMANN Werner (CAN),TSCHENSCHER Kurt (GER),THOMAS Clive (WAL)
1996,1974,19 Jun 1974 - 19:30 ,2088,Grupo 3,Fase de Grupos,67,24,BUL,https://api.fifa.com/api/v3/picture/flags-sq-5/BUL,1,1-1,1,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,13400,TAYLOR John (ENG),BABACAN Dogan (TUR),OHMSEN Klaus (GER)
2085,1974,19 Jun 1974 - 19:30 ,2090,Grupo 4,Fase de Grupos,64,44,HAI,https://api.fifa.com/api/v3/picture/flags-sq-5/HAI,0,0-7,7,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL, ,25300,SUPPIAH George (SIN),BIWERSI Ferdinand (GER),ESCHWEILER Walter (GER)
1949,1974,19 Jun 1974 - 19:30 ,2090,Grupo 4,Fase de Grupos,70,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,1,1-1,1,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA, ,70100,KAZAKOV Pavel (URS),GLOECKNER Rudolf (GDR),RAINEA Nicolae (ROU)
2175,1974,22 Jun 1974 - 16:00 ,2086,Grupo 2,Fase de Grupos,63,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO,1,1-1,1,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,56000,GONZALEZ ARCHUNDIA Alfonso (MEX),GLOECKNER Rudolf (GDR),TSCHENSCHER Kurt (GER)
1953,1974,22 Jun 1974 - 16:00 ,2084,Grupo 1,Fase de Grupos,64,20,AUS,https://api.fifa.com/api/v3/picture/flags-sq-5/AUS,0,0-0,0,7,CHI,https://api.fifa.com/api/v3/picture/flags-sq-5/CHI, ,17400,NAMDAR Jafar (IRN),LORAUX Vital (BEL),VAN GEMERT Arie (NED)
1987,1974,22 Jun 1974 - 16:00 ,2086,Grupo 2,Fase de Grupos,71,84,ZAI,https://api.fifa.com/api/v3/picture/flags-sq-5/ZAI,0,0-3,3,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA, ,36200,RAINEA Nicolae (ROU),ANGONESE Aurelio (ITA),OHMSEN Klaus (GER)
2062,1974,22 Jun 1974 - 19:30 ,2084,Grupo 1,Fase de Grupos,65,40,GDR,https://api.fifa.com/api/v3/picture/flags-sq-5/GDR,1,1-0,0,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,60200,BARRETO RUIZ Ramon (URU),MARQUES Armando (BRA),PESTARINO Luis (ARG)
1990,1974,23 Jun 1974 - 16:00 ,2088,Grupo 3,Fase de Grupos,66,24,BUL,https://api.fifa.com/api/v3/picture/flags-sq-5/BUL,1,1-4,4,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED, ,53300,BOSKOVIC Tony (AUS),BIWERSI Ferdinand (GER),ESCHWEILER Walter (GER)
1947,1974,23 Jun 1974 - 16:00 ,2090,Grupo 4,Fase de Grupos,64,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,4,4-1,1,44,HAI,https://api.fifa.com/api/v3/picture/flags-sq-5/HAI, ,25900,SANCHEZ IBANEZ Pablo (ESP),KAMEL Mahmoud (EGY),NDIAYE Birame (SEN)
2181,1974,23 Jun 1974 - 16:00 ,2088,Grupo 3,Fase de Grupos,68,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,3,3-0,0,1,URU,https://api.fifa.com/api/v3/picture/flags-sq-5/URU, ,28300,LINEMAYR Erich (AUT),LLOBREGAT Vicente (VEN),ALDINGER Heinz (GER)
2129,1974,23 Jun 1974 - 16:00 ,2090,Grupo 4,Fase de Grupos,70,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL,2,2-1,1,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA, ,70100,WEYLAND Hans Joachim (FRG),WINSEMANN Werner (CAN),SCHULENBURG Gerhard (GER)
2066,1974,26 Jun 1974 - 16:00 ,2020,Grupo B,Fase de Grupos,68,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG,0,0-2,2,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,67385,MARQUES Armando (BRA),ANGONESE Aurelio (ITA),PEREZ NUNEZ Edison A. (PER)
1982,1974,26 Jun 1974 - 19:30 ,2010,Grupo A,Fase de Grupos,67,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,1,1-0,0,40,GDR,https://api.fifa.com/api/v3/picture/flags-sq-5/GDR, ,59863,THOMAS Clive (WAL),BABACAN Dogan (TUR),BOSKOVIC Tony (AUS)
1948,1974,26 Jun 1974 - 19:30 ,2010,Grupo A,Fase de Grupos,71,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,4,4-0,0,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG, ,56548,DAVIDSON Bob (SCO),TSCHENSCHER Kurt (GER),KAZAKOV Pavel (URS)
2167,1974,26 Jun 1974 - 19:30 ,2020,Grupo B,Fase de Grupos,70,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,0,0-1,1,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL, ,44955,BARRETO RUIZ Ramon (URU),GONZALEZ ARCHUNDIA Alfonso (MEX),PESTARINO Luis (ARG)
1945,1974,30 Jun 1974 - 16:00 ,2010,Grupo A,Fase de Grupos,67,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,1,1-2,2,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA, ,39400,LORAUX Vital (BEL),NDIAYE Birame (SEN),TAYLOR John (ENG)
2170,1974,30 Jun 1974 - 16:00 ,2020,Grupo B,Fase de Grupos,63,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL,2,2-1,1,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,58000,GLOECKNER Rudolf (GDR),MARQUES Armando (BRA),WINSEMANN Werner (CAN)
2067,1974,30 Jun 1974 - 16:00 ,2010,Grupo A,Fase de Grupos,71,40,GDR,https://api.fifa.com/api/v3/picture/flags-sq-5/GDR,0,0-2,2,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED, ,68348,SCHEURER Ruedi (SUI),LINEMAYR Erich (AUT),DELGADO Omar (COL)
2065,1974,30 Jun 1974 - 19:30 ,2020,Grupo B,Fase de Grupos,68,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,4,4-2,2,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE, ,67800,KAZAKOV Pavel (URS),RAINEA Nicolae (ROU),SANCHEZ IBANEZ Pablo (ESP)
2064,1974,03 Jul 1974 - 17:00 ,2020,Grupo B,Fase de Grupos,63,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL,0,0-1,1,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,62000,LINEMAYR Erich (AUT),PALOTAI Karoly (HUN),SCHEURER Ruedi (SUI)
1983,1974,03 Jul 1974 - 19:30 ,2010,Grupo A,Fase de Grupos,66,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,2,2-0,0,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA, ,53700,TSCHENSCHER Kurt (GER),DAVIDSON Bob (SCO),SUPPIAH George (SIN)
1946,1974,03 Jul 1974 - 19:30 ,2010,Grupo A,Fase de Grupos,71,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,1,1-1,1,40,GDR,https://api.fifa.com/api/v3/picture/flags-sq-5/GDR, ,54254,TAYLOR John (ENG),KAMEL Mahmoud (EGY),THOMAS Clive (WAL)
2182,1974,03 Jul 1974 - 19:30 ,2020,Grupo B,Fase de Grupos,68,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,2,2-1,1,83,YUG,https://api.fifa.com/api/v3/picture/flags-sq-5/YUG, ,41300,PESTARINO Luis (ARG),BARRETO RUIZ Ramon (URU),LLOBREGAT Vicente (VEN)
1984,1974,06 Jul 1974 - 16:00 ,9803,3º/4º Lugar,Fase de Mata-Mata,64,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,0,0-1,1,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL, ,77100,ANGONESE Aurelio (ITA),NAMDAR Jafar (IRN),NDIAYE Birame (SEN)
2063,1974,07 Jul 1974 - 16:00 ,9999,Final,Fase de Mata-Mata,64,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,1,1-2,2,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER, ,78200,TAYLOR John (ENG),GONZALEZ ARCHUNDIA Alfonso (MEX),BARRETO RUIZ Ramon (URU)
2351,1978,01 Jun 1978 - 15:00 ,2086,Grupo 2,Fase de Grupos,72,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,0,0-0,0,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL, ,67579,COEREZZA Norberto Angel (ARG),ITHURRALDE Arturo Andres (ARG),COMESANA Miguel (ARG)
2347,1978,02 Jun 1978 - 13:45 ,2084,Grupo 1,Fase de Grupos,73,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,2,2-1,1,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,42373,RAINEA Nicolae (ROU),LINEMAYR Erich (AUT),SILVAGNO CAVANNA Juan (CHI)
2433,1978,02 Jun 1978 - 16:45 ,2086,Grupo 2,Fase de Grupos,74,79,TUN,https://api.fifa.com/api/v3/picture/flags-sq-5/TUN,3,3-1,1,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,17396,GORDON John (SCO),DUBACH Jean (SUI),GONELLA Sergio (ITA)
2199,1978,02 Jun 1978 - 19:15 ,2084,Grupo 1,Fase de Grupos,72,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,2,2-1,1,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN, ,71615,GARRIDO Antonio (POR),NDIAYE Youssou (SEN),PARTRIDGE Pat (ENG)
2253,1978,03 Jun 1978 - 13:45 ,2088,Grupo 3,Fase de Grupos,73,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE,1,1-1,1,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA, ,32569,THOMAS Clive (WAL),JARGUZ Alojzy (POL),NAMDAR Jafar (IRN)
2216,1978,03 Jun 1978 - 13:45 ,2088,Grupo 3,Fase de Grupos,75,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT,2,2-1,1,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP, ,40841,PALOTAI Karoly (HUN),BARRETO RUIZ Ramon (URU),IVANOV Anatoly (URS)
2451,1978,03 Jun 1978 - 16:45 ,2090,Grupo 4,Fase de Grupos,76,62,PER,https://api.fifa.com/api/v3/picture/flags-sq-5/PER,3,3-1,1,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO, ,37927,ERIKSSON Ulf (SWE),GEBREYESUS DIFUE Tesfaye (ERI),MARTINEZ Angel (ESP)
2388,1978,03 Jun 1978 - 16:45 ,2090,Grupo 4,Fase de Grupos,77,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,3,3-0,0,48,IRN,https://api.fifa.com/api/v3/picture/flags-sq-5/IRN, ,33431,GONZALEZ ARCHUNDIA Alfonso (MEX),WURTZ Robert (FRA),COMESANA Miguel (ARG)
2396,1978,06 Jun 1978 - 13:45 ,2084,Grupo 1,Fase de Grupos,73,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,3,3-1,1,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN, ,26533,BARRETO RUIZ Ramon (URU),BIWERSI Ferdinand (GER),GORDON John (SCO)
2454,1978,06 Jun 1978 - 16:45 ,2086,Grupo 2,Fase de Grupos,74,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL,1,1-0,0,79,TUN,https://api.fifa.com/api/v3/picture/flags-sq-5/TUN, ,9624,MARTINEZ Angel (ESP),PESTARINO Luis (ARG),THOMAS Clive (WAL)
2350,1978,06 Jun 1978 - 16:45 ,2086,Grupo 2,Fase de Grupos,76,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,6,6-0,0,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,35258,BOUZO Farouk (SYR),GARRIDO Antonio (POR),RION Francis (BEL)
2197,1978,06 Jun 1978 - 19:15 ,2084,Grupo 1,Fase de Grupos,72,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG,2,2-1,1,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA, ,71666,DUBACH Jean (SUI),OROZCO GUERRERO Cesar (PER),WINSEMANN Werner (CAN)
2246,1978,07 Jun 1978 - 13:45 ,2088,Grupo 3,Fase de Grupos,73,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,0,0-0,0,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP, ,34771,GONELLA Sergio (ITA),KLEIN Abraham (ISR),ITHURRALDE Arturo Andres (ARG)
2224,1978,07 Jun 1978 - 13:45 ,2088,Grupo 3,Fase de Grupos,75,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT,1,1-0,0,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE, ,41424,CORVER Charles (NED),MAKSIMOVIC Dusan (SCG),SEOUDI Hedi (TUN)
2408,1978,07 Jun 1978 - 16:45 ,2090,Grupo 4,Fase de Grupos,76,72,SCO,https://api.fifa.com/api/v3/picture/flags-sq-5/SCO,1,1-1,1,48,IRN,https://api.fifa.com/api/v3/picture/flags-sq-5/IRN, ,7938,NDIAYE Youssou (SEN),RAINEA Nicolae (ROU),COELHO Arnaldo (BRA)
2394,1978,07 Jun 1978 - 16:45 ,2090,Grupo 4,Fase de Grupos,77,55,NED,https://api.fifa.com/api/v3/picture/flags-sq-5/NED,0,0-0,0,62,PER,https://api.fifa.com/api/v3/picture/flags-sq-5/PER, ,28125,PROKOP Adolf (GDR),COEREZZA Norberto Angel (ARG),IVANOV Anatoly (URS)
2344,1978,10 Jun 1978 - 15:10 ,2084,Grupo 1,Fase de Grupos,73,3,FRA,https://api.fifa.com/api/v3/picture/flags-sq-5/FRA,3,3-1,1,46,HUN,https://api.fifa.com/api/v3/picture/flags-sq-5/HUN, ,23127,COELHO Arnaldo (BRA),PARTRIDGE Pat (ENG),SILVAGNO CAVANNA Juan (CHI)
2431,1978,10 Jun 1978 - 16:45 ,2086,Grupo 2,Fase de Grupos,74,63,POL,https://api.fifa.com/api/v3/picture/flags-sq-5/POL,3,3-1,1,9,MEX,https://api.fifa.com/api/v3/picture/flags-sq-5/MEX, ,22651,NAMDAR Jafar (IRN),ERIKSSON Ulf (SWE),CORVER Charles (NED)
2352,1978,10 Jun 1978 - 16:45 ,2086,Grupo 2,Fase de Grupos,76,41,FRG,https://api.fifa.com/api/v3/picture/flags-sq-5/GER,0,0-0,0,79,TUN,https://api.fifa.com/api/v3/picture/flags-sq-5/TUN, ,30667,OROZCO GUERRERO Cesar (PER),COMESANA Miguel (ARG),PESTARINO Luis (ARG)
2200,1978,10 Jun 1978 - 19:15 ,2084,Grupo 1,Fase de Grupos,72,2,ITA,https://api.fifa.com/api/v3/picture/flags-sq-5/ITA,1,1-0,0,11,ARG,https://api.fifa.com/api/v3/picture/flags-sq-5/ARG, ,71712,KLEIN Abraham (ISR),GONZALEZ ARCHUNDIA Alfonso (MEX),RION Francis (BEL)
2215,1978,11 Jun 1978 - 13:45 ,2088,Grupo 3,Fase de Grupos,73,4,BRA,https://api.fifa.com/api/v3/picture/flags-sq-5/BRA,1,1-0,0,21,AUT,https://api.fifa.com/api/v3/picture/flags-sq-5/AUT, ,35221,WURTZ Robert (FRA),BOUZO Farouk (SYR),GEBREYESUS DIFUE Tesfaye (ERI)
2337,1978,11 Jun 1978 - 13:45 ,2088,Grupo 3,Fase de Grupos,75,12,ESP,https://api.fifa.com/api/v3/picture/flags-sq-5/ESP,1,1-0,0,6,SWE,https://api.fifa.com/api/v3/picture/flags-sq-5/SWE, ,42132,BIWERSI Ferdinand (GER),ITHURRALDE Arturo Andres (ARG),PROKOP Adolf (GDR)
2405,1978,11 Jun 1978 - 16:45 ,2090,Grupo 4,Fase de Grupos,76,62,PER,https://api.fifa.com/api/v3/picture/flags-sq-5/PER,4,4-1,1,48,IRN,https://api.fifa.com/api/v3/picture/flags-sq-5/IRN, ,21262,JARGUZ Alojzy (POL),MAKSIMOVIC Dusan (SCG),WINSEMANN Werner (CAN)
